-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 12/31/2022 
Location: Latitude  52.5   Longitude -1.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 101.77 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,T2M
2022,7,10,11,23.4
2022,7,10,12,24.33
2022,7,10,13,24.87
2022,7,10,14,25.18
2022,7,10,15,25.32
2022,7,10,16,25.17
2022,7,10,17,25.09
2022,7,10,18,24.37
2022,7,10,19,22.15
2022,7,10,20,20.18
2022,7,10,21,18.83
2022,7,10,22,17.66
2022,7,10,23,16.78
2022,7,11,0,16.2
2022,7,11,1,15.86
2022,7,11,2,15.69
2022,7,11,3,15.49
2022,7,11,4,15.85
2022,7,11,5,17.44
2022,7,11,6,18.69
2022,7,11,7,20.62
2022,7,11,8,23.71
2022,7,11,9,25.16
2022,7,11,10,26.07
2022,7,11,11,26.53
2022,7,11,12,26.46
2022,7,11,13,26.33
2022,7,11,14,26.58
2022,7,11,15,26.67
2022,7,11,16,26.63
2022,7,11,17,25.91
2022,7,11,18,24.26
2022,7,11,19,21.62
2022,7,11,20,19.62
2022,7,11,21,19.08
2022,7,11,22,18.76
2022,7,11,23,18.4
2022,7,12,0,17.94
2022,7,12,1,17.51
2022,7,12,2,17.1
2022,7,12,3,16.69
2022,7,12,4,16.57
2022,7,12,5,17.5
2022,7,12,6,18.44
2022,7,12,7,19.76
2022,7,12,8,21.59
2022,7,12,9,23.0
2022,7,12,10,23.76
2022,7,12,11,24.3
2022,7,12,12,24.87
2022,7,12,13,24.66
2022,7,12,14,23.01
2022,7,12,15,21.44
2022,7,12,16,20.55
2022,7,12,17,20.06
2022,7,12,18,19.83
2022,7,12,19,19.23
2022,7,12,20,18.31
2022,7,12,21,17.77
2022,7,12,22,17.08
2022,7,12,23,16.48
2022,7,13,0,15.76
2022,7,13,1,15.03
2022,7,13,2,14.38
2022,7,13,3,13.95
2022,7,13,4,14.51
2022,7,13,5,15.49
2022,7,13,6,16.15
2022,7,13,7,16.57
2022,7,13,8,17.1
2022,7,13,9,18.11
2022,7,13,10,19.36
2022,7,13,11,20.35
2022,7,13,12,20.96
2022,7,13,13,21.2
2022,7,13,14,21.19
2022,7,13,15,20.94
2022,7,13,16,20.56
2022,7,13,17,19.88
2022,7,13,18,18.47
2022,7,13,19,16.33
2022,7,13,20,14.41
2022,7,13,21,13.29
2022,7,13,22,12.11
2022,7,13,23,11.16
2022,7,14,0,10.48
2022,7,14,1,9.87
2022,7,14,2,9.37
2022,7,14,3,9.11
2022,7,14,4,9.84
2022,7,14,5,11.79
2022,7,14,6,12.94
2022,7,14,7,15.04
2022,7,14,8,16.89
2022,7,14,9,17.91
2022,7,14,10,18.69
2022,7,14,11,19.19
2022,7,14,12,19.63
2022,7,14,13,19.76
2022,7,14,14,19.59
2022,7,14,15,19.12
2022,7,14,16,18.72
2022,7,14,17,18.01
2022,7,14,18,16.95
2022,7,14,19,15.09
2022,7,14,20,13.19
2022,7,14,21,12.59
2022,7,14,22,11.65
2022,7,14,23,10.91
2022,7,15,0,10.3
2022,7,15,1,10.12
2022,7,15,2,9.83
2022,7,15,3,9.33
2022,7,15,4,9.73
2022,7,15,5,12.01
2022,7,15,6,13.52
2022,7,15,7,15.64
2022,7,15,8,17.41
2022,7,15,9,18.86
2022,7,15,10,19.81
2022,7,15,11,20.42
2022,7,15,12,20.78
2022,7,15,13,21.25
2022,7,15,14,21.53
2022,7,15,15,21.13
2022,7,15,16,20.34
2022,7,15,17,19.3
2022,7,15,18,18.11
2022,7,15,19,16.13
2022,7,15,20,14.08
2022,7,15,21,13.19
2022,7,15,22,12.33
2022,7,15,23,11.54
2022,7,16,0,10.88
2022,7,16,1,10.37
2022,7,16,2,10.06
2022,7,16,3,9.86
2022,7,16,4,10.55
2022,7,16,5,12.09
2022,7,16,6,13.88
2022,7,16,7,15.98
2022,7,16,8,17.43
2022,7,16,9,18.72
2022,7,16,10,20.05
2022,7,16,11,21.26
2022,7,16,12,22.31
2022,7,16,13,23.24
2022,7,16,14,23.7
2022,7,16,15,23.65
2022,7,16,16,23.58
2022,7,16,17,23.58
2022,7,16,18,22.77
2022,7,16,19,20.77
2022,7,16,20,19.08
2022,7,16,21,17.6
2022,7,16,22,16.26
2022,7,16,23,15.56
2022,7,17,0,15.16
2022,7,17,1,14.87
2022,7,17,2,14.44
2022,7,17,3,14.27
2022,7,17,4,14.44
2022,7,17,5,15.24
2022,7,17,6,16.33
2022,7,17,7,18.15
2022,7,17,8,20.51
2022,7,17,9,22.33
2022,7,17,10,23.62
2022,7,17,11,24.39
2022,7,17,12,25.06
2022,7,17,13,25.65
2022,7,17,14,25.98
2022,7,17,15,25.49
2022,7,17,16,25.26
2022,7,17,17,24.34
2022,7,17,18,22.51
2022,7,17,19,20.2
2022,7,17,20,18.51
2022,7,17,21,17.59
2022,7,17,22,16.73
2022,7,17,23,15.91
2022,7,18,0,15.33
2022,7,18,1,14.94
2022,7,18,2,14.6
2022,7,18,3,13.94
2022,7,18,4,13.81
2022,7,18,5,15.71
2022,7,18,6,17.35
2022,7,18,7,19.26
2022,7,18,8,21.92
2022,7,18,9,25.05
2022,7,18,10,27.01
2022,7,18,11,28.55
2022,7,18,12,29.65
2022,7,18,13,30.34
2022,7,18,14,30.87
2022,7,18,15,32.2
2022,7,18,16,32.25
2022,7,18,17,30.9
2022,7,18,18,28.08
2022,7,18,19,25.01
2022,7,18,20,22.79
2022,7,18,21,21.55
2022,7,18,22,20.53
2022,7,18,23,19.8
2022,7,19,0,19.12
2022,7,19,1,18.48
2022,7,19,2,17.85
2022,7,19,3,17.35
2022,7,19,4,17.3
2022,7,19,5,18.73
2022,7,19,6,20.37
2022,7,19,7,22.23
2022,7,19,8,24.64
2022,7,19,9,27.45
2022,7,19,10,30.13
2022,7,19,11,31.51
2022,7,19,12,32.05
2022,7,19,13,32.19
2022,7,19,14,31.9
2022,7,19,15,31.14
2022,7,19,16,30.01
2022,7,19,17,28.65
2022,7,19,18,26.94
2022,7,19,19,25.05
2022,7,19,20,23.75
2022,7,19,21,22.98
2022,7,19,22,22.26
2022,7,19,23,21.22
2022,7,20,0,20.23
2022,7,20,1,19.36
2022,7,20,2,18.44
2022,7,20,3,17.79
2022,7,20,4,17.43
2022,7,20,5,17.67
2022,7,20,6,18.36
2022,7,20,7,19.12
2022,7,20,8,19.81
2022,7,20,9,20.56
2022,7,20,10,21.03
2022,7,20,11,21.21
2022,7,20,12,21.39
2022,7,20,13,21.59
2022,7,20,14,21.53
2022,7,20,15,21.12
2022,7,20,16,20.34
2022,7,20,17,19.24
2022,7,20,18,18.05
2022,7,20,19,16.83
2022,7,20,20,15.85
2022,7,20,21,15.21
2022,7,20,22,14.78
2022,7,20,23,14.41
2022,7,21,0,14.11
2022,7,21,1,13.87
2022,7,21,2,13.65
2022,7,21,3,13.49
2022,7,21,4,13.52
2022,7,21,5,14.11
2022,7,21,6,15.01
2022,7,21,7,15.98
2022,7,21,8,16.81
2022,7,21,9,17.46
2022,7,21,10,17.9
2022,7,21,11,18.3
2022,7,21,12,18.65
2022,7,21,13,18.91
2022,7,21,14,18.97
2022,7,21,15,19.08
2022,7,21,16,19.01
2022,7,21,17,18.66
2022,7,21,18,17.98
2022,7,21,19,16.97
2022,7,21,20,16.17
2022,7,21,21,15.58
2022,7,21,22,15.08
2022,7,21,23,14.7
2022,7,22,0,14.45
2022,7,22,1,14.31
2022,7,22,2,14.15
2022,7,22,3,13.98
2022,7,22,4,13.82
2022,7,22,5,13.83
2022,7,22,6,14.05
2022,7,22,7,14.41
2022,7,22,8,14.76
2022,7,22,9,15.16
2022,7,22,10,15.94
2022,7,22,11,17.11
2022,7,22,12,18.44
2022,7,22,13,19.48
2022,7,22,14,19.83
2022,7,22,15,19.65
2022,7,22,16,19.15
2022,7,22,17,18.53
2022,7,22,18,17.73
2022,7,22,19,16.72
2022,7,22,20,15.98
2022,7,22,21,15.45
2022,7,22,22,14.91
2022,7,22,23,14.37
2022,7,23,0,14.01
2022,7,23,1,13.59
2022,7,23,2,13.12
2022,7,23,3,12.41
2022,7,23,4,12.13
2022,7,23,5,13.36
2022,7,23,6,14.56
2022,7,23,7,16.01
2022,7,23,8,17.37
2022,7,23,9,18.75
2022,7,23,10,19.76
2022,7,23,11,20.61
2022,7,23,12,20.69
2022,7,23,13,20.08
2022,7,23,14,20.06
2022,7,23,15,20.01
2022,7,23,16,19.68
2022,7,23,17,19.13
2022,7,23,18,18.51
2022,7,23,19,17.94
2022,7,23,20,17.45
2022,7,23,21,17.15
2022,7,23,22,16.76
2022,7,23,23,16.37
2022,7,24,0,16.02
2022,7,24,1,15.69
2022,7,24,2,15.59
2022,7,24,3,15.58
2022,7,24,4,15.65
2022,7,24,5,16.15
2022,7,24,6,17.17
2022,7,24,7,18.64
2022,7,24,8,20.04
2022,7,24,9,21.19
2022,7,24,10,22.08
2022,7,24,11,23.0
2022,7,24,12,23.86
2022,7,24,13,24.41
2022,7,24,14,24.34
2022,7,24,15,23.55
2022,7,24,16,22.66
2022,7,24,17,21.84
2022,7,24,18,20.87
2022,7,24,19,19.81
2022,7,24,20,18.87
2022,7,24,21,18.19
2022,7,24,22,17.65
2022,7,24,23,17.01
2022,7,25,0,16.37
2022,7,25,1,15.79
2022,7,25,2,15.2
2022,7,25,3,14.72
2022,7,25,4,14.55
2022,7,25,5,14.95
2022,7,25,6,15.83
2022,7,25,7,16.9
2022,7,25,8,18.16
2022,7,25,9,19.3
2022,7,25,10,20.3
2022,7,25,11,21.06
2022,7,25,12,21.59
2022,7,25,13,21.67
2022,7,25,14,21.4
2022,7,25,15,20.65
2022,7,25,16,19.64
2022,7,25,17,18.23
2022,7,25,18,16.72
2022,7,25,19,15.21
2022,7,25,20,14.05
2022,7,25,21,13.51
2022,7,25,22,13.18
2022,7,25,23,13.08
2022,7,26,0,13.06
2022,7,26,1,13.03
2022,7,26,2,12.87
2022,7,26,3,12.8
2022,7,26,4,12.74
2022,7,26,5,13.1
2022,7,26,6,13.42
2022,7,26,7,13.81
2022,7,26,8,14.21
2022,7,26,9,14.65
2022,7,26,10,15.05
2022,7,26,11,15.59
2022,7,26,12,16.56
2022,7,26,13,17.69
2022,7,26,14,18.15
2022,7,26,15,18.22
2022,7,26,16,17.98
2022,7,26,17,17.62
2022,7,26,18,16.76
2022,7,26,19,15.18
2022,7,26,20,14.14
2022,7,26,21,13.49
2022,7,26,22,12.9
2022,7,26,23,12.37
2022,7,27,0,11.8
2022,7,27,1,11.26
2022,7,27,2,10.87
2022,7,27,3,10.76
2022,7,27,4,10.8
2022,7,27,5,12.14
2022,7,27,6,13.47
2022,7,27,7,15.57
2022,7,27,8,17.09
2022,7,27,9,18.07
2022,7,27,10,18.57
2022,7,27,11,18.98
2022,7,27,12,19.45
2022,7,27,13,19.73
2022,7,27,14,19.7
2022,7,27,15,19.58
2022,7,27,16,19.02
2022,7,27,17,18.04
2022,7,27,18,17.04
2022,7,27,19,16.27
2022,7,27,20,15.67
2022,7,27,21,15.0
2022,7,27,22,14.21
2022,7,27,23,13.39
2022,7,28,0,12.58
2022,7,28,1,11.91
2022,7,28,2,11.41
2022,7,28,3,11.12
2022,7,28,4,11.07
2022,7,28,5,12.07
2022,7,28,6,13.07
2022,7,28,7,14.76
2022,7,28,8,16.5
2022,7,28,9,17.62
2022,7,28,10,18.28
2022,7,28,11,18.71
2022,7,28,12,19.05
2022,7,28,13,19.21
2022,7,28,14,19.36
2022,7,28,15,19.51
2022,7,28,16,19.44
2022,7,28,17,18.91
2022,7,28,18,17.69
2022,7,28,19,15.93
2022,7,28,20,14.69
2022,7,28,21,13.85
2022,7,28,22,13.1
2022,7,28,23,12.48
2022,7,29,0,12.07
2022,7,29,1,11.87
2022,7,29,2,11.78
2022,7,29,3,11.62
2022,7,29,4,11.56
2022,7,29,5,12.56
2022,7,29,6,13.55
2022,7,29,7,15.48
2022,7,29,8,17.22
2022,7,29,9,18.74
2022,7,29,10,20.08
2022,7,29,11,21.02
2022,7,29,12,21.47
2022,7,29,13,21.45
2022,7,29,14,21.3
2022,7,29,15,21.18
2022,7,29,16,21.0
2022,7,29,17,20.58
2022,7,29,18,19.72
2022,7,29,19,18.17
2022,7,29,20,17.19
2022,7,29,21,16.74
2022,7,29,22,16.29
2022,7,29,23,15.82
2022,7,30,0,15.19
2022,7,30,1,14.76
2022,7,30,2,14.5
2022,7,30,3,14.15
2022,7,30,4,14.23
2022,7,30,5,15.04
2022,7,30,6,15.66
2022,7,30,7,16.8
2022,7,30,8,18.14
2022,7,30,9,19.26
2022,7,30,10,20.08
2022,7,30,11,20.86
2022,7,30,12,21.53
2022,7,30,13,21.84
2022,7,30,14,21.58
2022,7,30,15,21.2
2022,7,30,16,20.96
2022,7,30,17,20.48
2022,7,30,18,19.64
2022,7,30,19,18.65
2022,7,30,20,17.9
2022,7,30,21,17.33
2022,7,30,22,16.91
2022,7,30,23,16.65
2022,7,31,0,16.47
2022,7,31,1,16.36
2022,7,31,2,16.26
2022,7,31,3,16.16
2022,7,31,4,16.14
2022,7,31,5,16.49
2022,7,31,6,17.08
2022,7,31,7,17.87
2022,7,31,8,18.94
2022,7,31,9,20.13
2022,7,31,10,21.27
2022,7,31,11,22.27
2022,7,31,12,22.87
2022,7,31,13,22.87
2022,7,31,14,22.39
2022,7,31,15,21.8
2022,7,31,16,21.27
2022,7,31,17,20.43
2022,7,31,18,19.05
2022,7,31,19,16.67
2022,7,31,20,15.15
2022,7,31,21,14.26
2022,7,31,22,13.22
2022,7,31,23,12.44
2022,8,1,0,11.65
2022,8,1,1,11.01
2022,8,1,2,10.88
2022,8,1,3,10.9
2022,8,1,4,10.81
2022,8,1,5,11.86
2022,8,1,6,13.01
2022,8,1,7,14.83
2022,8,1,8,15.8
2022,8,1,9,17.54
2022,8,1,10,19.45
2022,8,1,11,20.69
2022,8,1,12,21.58
2022,8,1,13,22.21
2022,8,1,14,22.57
2022,8,1,15,22.6
2022,8,1,16,21.92
2022,8,1,17,20.67
2022,8,1,18,19.39
2022,8,1,19,18.16
2022,8,1,20,17.69
2022,8,1,21,17.67
2022,8,1,22,17.27
2022,8,1,23,17.01
2022,8,2,0,16.95
2022,8,2,1,17.05
2022,8,2,2,17.01
2022,8,2,3,16.93
2022,8,2,4,16.79
2022,8,2,5,16.98
2022,8,2,6,17.79
2022,8,2,7,19.39
2022,8,2,8,21.31
2022,8,2,9,22.6
2022,8,2,10,23.43
2022,8,2,11,24.23
2022,8,2,12,25.11
2022,8,2,13,25.55
2022,8,2,14,25.55
2022,8,2,15,25.09
2022,8,2,16,24.4
2022,8,2,17,23.3
2022,8,2,18,21.87
2022,8,2,19,20.1
2022,8,2,20,18.88
2022,8,2,21,18.15
2022,8,2,22,17.73
2022,8,2,23,17.41
2022,8,3,0,17.21
2022,8,3,1,17.08
2022,8,3,2,16.95
2022,8,3,3,16.95
2022,8,3,4,16.86
2022,8,3,5,17.35
2022,8,3,6,18.44
2022,8,3,7,19.82
2022,8,3,8,21.23
2022,8,3,9,22.29
2022,8,3,10,23.07
2022,8,3,11,23.67
2022,8,3,12,24.08
2022,8,3,13,24.23
2022,8,3,14,24.08
2022,8,3,15,23.79
2022,8,3,16,23.06
2022,8,3,17,22.04
2022,8,3,18,20.51
2022,8,3,19,18.23
2022,8,3,20,16.55
2022,8,3,21,15.69
2022,8,3,22,15.01
2022,8,3,23,14.37
2022,8,4,0,13.74
2022,8,4,1,13.4
2022,8,4,2,13.07
2022,8,4,3,12.83
2022,8,4,4,12.9
2022,8,4,5,13.87
2022,8,4,6,14.96
2022,8,4,7,15.93
2022,8,4,8,16.73
2022,8,4,9,17.72
2022,8,4,10,18.63
2022,8,4,11,19.3
2022,8,4,12,19.65
2022,8,4,13,19.79
2022,8,4,14,19.66
2022,8,4,15,19.24
2022,8,4,16,18.58
2022,8,4,17,17.62
2022,8,4,18,16.1
2022,8,4,19,13.87
2022,8,4,20,12.62
2022,8,4,21,11.83
2022,8,4,22,11.11
2022,8,4,23,10.45
2022,8,5,0,10.17
2022,8,5,1,10.31
2022,8,5,2,10.34
2022,8,5,3,9.71
2022,8,5,4,9.13
2022,8,5,5,10.44
2022,8,5,6,12.12
2022,8,5,7,14.03
2022,8,5,8,15.15
2022,8,5,9,16.19
2022,8,5,10,17.03
2022,8,5,11,17.65
2022,8,5,12,18.06
2022,8,5,13,18.22
2022,8,5,14,18.11
2022,8,5,15,17.8
2022,8,5,16,17.26
2022,8,5,17,16.38
2022,8,5,18,15.07
2022,8,5,19,12.52
2022,8,5,20,11.19
2022,8,5,21,10.55
2022,8,5,22,9.94
2022,8,5,23,9.36
2022,8,6,0,8.81
2022,8,6,1,8.4
2022,8,6,2,8.1
2022,8,6,3,7.77
2022,8,6,4,7.52
2022,8,6,5,9.51
2022,8,6,6,11.47
2022,8,6,7,13.94
2022,8,6,8,15.69
2022,8,6,9,17.07
2022,8,6,10,18.12
2022,8,6,11,18.99
2022,8,6,12,19.65
2022,8,6,13,20.08
2022,8,6,14,20.24
2022,8,6,15,20.26
2022,8,6,16,20.01
2022,8,6,17,19.41
2022,8,6,18,17.93
2022,8,6,19,15.19
2022,8,6,20,13.85
2022,8,6,21,13.01
2022,8,6,22,12.14
2022,8,6,23,11.39
2022,8,7,0,10.78
2022,8,7,1,10.22
2022,8,7,2,9.8
2022,8,7,3,9.47
2022,8,7,4,9.26
2022,8,7,5,10.98
2022,8,7,6,12.87
2022,8,7,7,15.48
2022,8,7,8,17.62
2022,8,7,9,18.98
2022,8,7,10,20.18
2022,8,7,11,21.15
2022,8,7,12,21.89
2022,8,7,13,22.33
2022,8,7,14,22.36
2022,8,7,15,22.1
2022,8,7,16,21.69
2022,8,7,17,20.71
2022,8,7,18,18.85
2022,8,7,19,16.29
2022,8,7,20,15.12
2022,8,7,21,14.4
2022,8,7,22,13.63
2022,8,7,23,12.8
2022,8,8,0,12.15
2022,8,8,1,11.68
2022,8,8,2,11.29
2022,8,8,3,11.01
2022,8,8,4,10.83
2022,8,8,5,12.8
2022,8,8,6,14.71
2022,8,8,7,17.02
2022,8,8,8,18.74
2022,8,8,9,20.3
2022,8,8,10,21.67
2022,8,8,11,22.8
2022,8,8,12,23.62
2022,8,8,13,24.27
2022,8,8,14,24.54
2022,8,8,15,24.55
2022,8,8,16,24.33
2022,8,8,17,23.94
2022,8,8,18,22.33
2022,8,8,19,19.45
2022,8,8,20,17.95
2022,8,8,21,16.73
2022,8,8,22,15.65
2022,8,8,23,14.74
2022,8,9,0,14.26
2022,8,9,1,14.09
2022,8,9,2,14.06
2022,8,9,3,13.93
2022,8,9,4,13.79
2022,8,9,5,14.73
2022,8,9,6,16.42
2022,8,9,7,18.43
2022,8,9,8,20.5
2022,8,9,9,22.39
2022,8,9,10,23.62
2022,8,9,11,24.48
2022,8,9,12,25.07
2022,8,9,13,25.44
2022,8,9,14,25.58
2022,8,9,15,25.55
2022,8,9,16,25.3
2022,8,9,17,25.06
2022,8,9,18,23.3
2022,8,9,19,20.64
2022,8,9,20,19.38
2022,8,9,21,18.76
2022,8,9,22,17.81
2022,8,9,23,16.68
2022,8,10,0,15.64
2022,8,10,1,14.8
2022,8,10,2,14.1
2022,8,10,3,13.51
2022,8,10,4,13.0
2022,8,10,5,14.27
2022,8,10,6,15.89
2022,8,10,7,17.71
2022,8,10,8,20.51
2022,8,10,9,22.21
2022,8,10,10,23.58
2022,8,10,11,24.65
2022,8,10,12,25.4
2022,8,10,13,25.87
2022,8,10,14,26.06
2022,8,10,15,26.0
2022,8,10,16,25.63
2022,8,10,17,25.05
2022,8,10,18,22.4
2022,8,10,19,19.12
2022,8,10,20,17.83
2022,8,10,21,17.01
2022,8,10,22,16.14
2022,8,10,23,15.29
2022,8,11,0,14.47
2022,8,11,1,13.74
2022,8,11,2,13.2
2022,8,11,3,12.73
2022,8,11,4,12.55
2022,8,11,5,13.94
2022,8,11,6,15.96
2022,8,11,7,17.66
2022,8,11,8,21.0
2022,8,11,9,23.64
2022,8,11,10,24.92
2022,8,11,11,25.84
2022,8,11,12,26.55
2022,8,11,13,26.99
2022,8,11,14,27.15
2022,8,11,15,27.16
2022,8,11,16,26.87
2022,8,11,17,26.28
2022,8,11,18,23.26
2022,8,11,19,20.3
2022,8,11,20,19.32
2022,8,11,21,18.62
2022,8,11,22,17.65
2022,8,11,23,16.57
2022,8,12,0,15.55
2022,8,12,1,14.65
2022,8,12,2,13.96
2022,8,12,3,13.43
2022,8,12,4,12.99
2022,8,12,5,14.76
2022,8,12,6,17.3
2022,8,12,7,19.29
2022,8,12,8,21.87
2022,8,12,9,23.99
2022,8,12,10,25.56
2022,8,12,11,26.79
2022,8,12,12,27.67
2022,8,12,13,28.22
2022,8,12,14,28.33
2022,8,12,15,27.96
2022,8,12,16,27.14
2022,8,12,17,25.49
2022,8,12,18,23.0
2022,8,12,19,20.8
2022,8,12,20,19.52
2022,8,12,21,18.41
2022,8,12,22,17.34
2022,8,12,23,16.44
2022,8,13,0,15.83
2022,8,13,1,15.34
2022,8,13,2,15.0
2022,8,13,3,14.72
2022,8,13,4,14.4
2022,8,13,5,15.64
2022,8,13,6,17.2
2022,8,13,7,19.0
2022,8,13,8,21.4
2022,8,13,9,23.6
2022,8,13,10,25.35
2022,8,13,11,26.72
2022,8,13,12,27.67
2022,8,13,13,28.24
2022,8,13,14,28.38
2022,8,13,15,28.11
2022,8,13,16,27.71
2022,8,13,17,26.54
2022,8,13,18,23.4
2022,8,13,19,21.22
2022,8,13,20,20.72
2022,8,13,21,20.38
2022,8,13,22,19.32
2022,8,13,23,18.37
2022,8,14,0,17.42
2022,8,14,1,16.46
2022,8,14,2,15.73
2022,8,14,3,15.2
2022,8,14,4,14.38
2022,8,14,5,15.15
2022,8,14,6,17.62
2022,8,14,7,18.94
2022,8,14,8,20.91
2022,8,14,9,23.99
2022,8,14,10,26.76
2022,8,14,11,27.72
2022,8,14,12,28.27
2022,8,14,13,28.58
2022,8,14,14,28.59
2022,8,14,15,28.29
2022,8,14,16,28.36
2022,8,14,17,26.54
2022,8,14,18,23.5
2022,8,14,19,21.39
2022,8,14,20,20.37
2022,8,14,21,19.65
2022,8,14,22,18.77
2022,8,14,23,18.01
2022,8,15,0,17.29
2022,8,15,1,16.58
2022,8,15,2,16.11
2022,8,15,3,15.96
2022,8,15,4,16.0
2022,8,15,5,16.84
2022,8,15,6,18.19
2022,8,15,7,18.73
2022,8,15,8,20.48
2022,8,15,9,22.51
2022,8,15,10,23.71
2022,8,15,11,24.44
2022,8,15,12,24.91
2022,8,15,13,24.65
2022,8,15,14,23.57
2022,8,15,15,22.53
2022,8,15,16,21.76
2022,8,15,17,20.95
2022,8,15,18,19.89
2022,8,15,19,18.64
2022,8,15,20,18.05
2022,8,15,21,17.61
2022,8,15,22,17.0
2022,8,15,23,16.44
2022,8,16,0,16.12
2022,8,16,1,15.8
2022,8,16,2,15.53
2022,8,16,3,15.28
2022,8,16,4,14.99
2022,8,16,5,15.28
2022,8,16,6,16.15
2022,8,16,7,16.58
2022,8,16,8,17.34
2022,8,16,9,18.3
2022,8,16,10,19.33
2022,8,16,11,20.18
2022,8,16,12,20.73
2022,8,16,13,21.13
2022,8,16,14,20.83
2022,8,16,15,20.54
2022,8,16,16,20.11
2022,8,16,17,19.3
2022,8,16,18,18.34
2022,8,16,19,17.59
2022,8,16,20,17.27
2022,8,16,21,16.94
2022,8,16,22,16.73
2022,8,16,23,16.6
2022,8,17,0,16.38
2022,8,17,1,16.09
2022,8,17,2,15.76
2022,8,17,3,15.48
2022,8,17,4,15.4
2022,8,17,5,15.5
2022,8,17,6,16.01
2022,8,17,7,16.79
2022,8,17,8,17.72
2022,8,17,9,18.66
2022,8,17,10,19.5
2022,8,17,11,20.3
2022,8,17,12,20.79
2022,8,17,13,21.08
2022,8,17,14,20.78
2022,8,17,15,20.31
2022,8,17,16,19.55
2022,8,17,17,18.57
2022,8,17,18,17.23
2022,8,17,19,15.57
2022,8,17,20,14.76
2022,8,17,21,14.28
2022,8,17,22,13.9
2022,8,17,23,13.61
2022,8,18,0,13.26
2022,8,18,1,13.16
2022,8,18,2,12.96
2022,8,18,3,12.58
2022,8,18,4,12.59
2022,8,18,5,13.51
2022,8,18,6,15.04
2022,8,18,7,16.55
2022,8,18,8,18.01
2022,8,18,9,19.41
2022,8,18,10,20.62
2022,8,18,11,21.53
2022,8,18,12,22.29
2022,8,18,13,22.82
2022,8,18,14,22.85
2022,8,18,15,22.43
2022,8,18,16,21.48
2022,8,18,17,20.33
2022,8,18,18,19.13
2022,8,18,19,17.9
2022,8,18,20,17.62
2022,8,18,21,17.58
2022,8,18,22,17.48
2022,8,18,23,17.51
2022,8,19,0,17.61
2022,8,19,1,17.03
2022,8,19,2,15.8
2022,8,19,3,14.14
2022,8,19,4,12.58
2022,8,19,5,12.63
2022,8,19,6,13.86
2022,8,19,7,15.58
2022,8,19,8,17.02
2022,8,19,9,18.05
2022,8,19,10,18.94
2022,8,19,11,19.69
2022,8,19,12,20.17
2022,8,19,13,20.39
2022,8,19,14,20.45
2022,8,19,15,20.14
2022,8,19,16,19.57
2022,8,19,17,18.5
2022,8,19,18,17.0
2022,8,19,19,15.37
2022,8,19,20,14.37
2022,8,19,21,13.58
2022,8,19,22,12.84
2022,8,19,23,12.26
2022,8,20,0,11.73
2022,8,20,1,11.54
2022,8,20,2,11.27
2022,8,20,3,11.05
2022,8,20,4,11.09
2022,8,20,5,12.03
2022,8,20,6,13.71
2022,8,20,7,15.7
2022,8,20,8,17.45
2022,8,20,9,18.76
2022,8,20,10,19.91
2022,8,20,11,20.86
2022,8,20,12,21.49
2022,8,20,13,21.75
2022,8,20,14,21.87
2022,8,20,15,21.46
2022,8,20,16,20.66
2022,8,20,17,19.26
2022,8,20,18,17.71
2022,8,20,19,15.47
2022,8,20,20,14.52
2022,8,20,21,14.0
2022,8,20,22,13.63
2022,8,20,23,13.24
2022,8,21,0,12.83
2022,8,21,1,12.48
2022,8,21,2,12.37
2022,8,21,3,12.25
2022,8,21,4,12.15
2022,8,21,5,12.72
2022,8,21,6,14.07
2022,8,21,7,15.43
2022,8,21,8,16.8
2022,8,21,9,18.12
2022,8,21,10,19.12
2022,8,21,11,20.09
2022,8,21,12,20.9
2022,8,21,13,21.46
2022,8,21,14,21.73
2022,8,21,15,21.7
2022,8,21,16,21.39
2022,8,21,17,20.61
2022,8,21,18,19.62
2022,8,21,19,18.8
2022,8,21,20,17.94
2022,8,21,21,17.15
2022,8,21,22,16.56
2022,8,21,23,15.82
2022,8,22,0,15.13
2022,8,22,1,14.63
2022,8,22,2,14.44
2022,8,22,3,14.54
2022,8,22,4,14.37
2022,8,22,5,14.06
2022,8,22,6,15.58
2022,8,22,7,17.05
2022,8,22,8,18.45
2022,8,22,9,19.33
2022,8,22,10,19.92
2022,8,22,11,20.42
2022,8,22,12,21.02
2022,8,22,13,21.73
2022,8,22,14,22.15
2022,8,22,15,22.08
2022,8,22,16,21.55
2022,8,22,17,20.63
2022,8,22,18,19.31
2022,8,22,19,18.26
2022,8,22,20,17.94
2022,8,22,21,17.73
2022,8,22,22,17.49
2022,8,22,23,17.18
2022,8,23,0,16.76
2022,8,23,1,16.19
2022,8,23,2,15.73
2022,8,23,3,15.25
2022,8,23,4,14.79
2022,8,23,5,15.01
2022,8,23,6,16.2
2022,8,23,7,17.24
2022,8,23,8,18.32
2022,8,23,9,19.74
2022,8,23,10,21.14
2022,8,23,11,22.12
2022,8,23,12,22.87
2022,8,23,13,23.41
